x y z normal_x normal_y normal_z
0.476236 -0.0421696 0.0406958 -0.14151 -0.138287 -0.98023
0.475735 -0.0413058 0.0406464 -0.14151 -0.138287 -0.98023
0.475233 -0.040442 0.0405969 -0.14151 -0.138287 -0.98023
0.474732 -0.0395783 0.0405475 -0.14151 -0.138287 -0.98023
0.47423 -0.0387145 0.040498 -0.14151 -0.138287 -0.98023
0.473729 -0.0378507 0.0404485 -0.14151 -0.138287 -0.98023
0.473227 -0.036987 0.0403991 -0.14151 -0.138287 -0.98023
0.472726 -0.0361232 0.0403496 -0.14151 -0.138287 -0.98023
0.472224 -0.0352599 0.0402971 -0.148802 -0.148366 -0.977674
0.471722 -0.0343968 0.0402426 -0.148802 -0.148366 -0.977674
0.47122 -0.0335338 0.0401881 -0.148802 -0.148366 -0.977674
0.470716 -0.0326722 0.0401245 -0.141082 -0.166192 -0.975949
0.470211 -0.0318122 0.0400511 -0.141082 -0.166192 -0.975949
0.469706 -0.0309523 0.0399776 -0.141082 -0.166192 -0.975949
0.469201 -0.0300923 0.0399042 -0.141082 -0.166192 -0.975949
0.468696 -0.0292326 0.0398287 -0.0995546 -0.158885 -0.982265
0.468189 -0.028375 0.0397414 -0.0995546 -0.158885 -0.982265
0.467682 -0.0275173 0.039654 -0.0995546 -0.158885 -0.982265
0.467176 -0.0266596 0.0395666 -0.0995546 -0.158885 -0.982265
0.466669 -0.025802 0.0394792 -0.0995546 -0.158885 -0.982265
0.466162 -0.0249443 0.0393919 -0.0995546 -0.158885 -0.982265
0.465655 -0.0240866 0.0393045 -0.0995546 -0.158885 -0.982265
0.465149 -0.0232289 0.0392171 -0.0995546 -0.158885 -0.982265
0.464641 -0.0223723 0.0391234 -0.0902826 -0.17439 -0.980529
0.464133 -0.0215177 0.0390182 -0.0902826 -0.17439 -0.980529
0.463624 -0.0206631 0.0389131 -0.0902826 -0.17439 -0.980529
0.463114 -0.0198115 0.0387913 -0.0941954 -0.196477 -0.975973
0.462604 -0.0189601 0.0386691 -0.0941954 -0.196477 -0.975973
0.462094 -0.0181087 0.038547 -0.0941954 -0.196477 -0.975973
0.461584 -0.0172573 0.0384248 -0.0941954 -0.196477 -0.975973
0.461074 -0.0164058 0.0383026 -0.0941954 -0.196477 -0.975973
0.460564 -0.0155544 0.0381804 -0.0941954 -0.196477 -0.975973
0.460054 -0.014703 0.0380583 -0.0941954 -0.196477 -0.975973
0.459544 -0.0138516 0.0379361 -0.0941954 -0.196477 -0.975973
0.459034 -0.0130001 0.0378139 -0.0941954 -0.196477 -0.975973
0.458524 -0.0121496 0.0376873 -0.0869075 -0.20068 -0.975794
0.458013 -0.0112996 0.037558 -0.0869075 -0.20068 -0.975794
0.457502 -0.0104497 0.0374287 -0.0869075 -0.20068 -0.975794
0.456991 -0.0095997 0.0372994 -0.0869075 -0.20068 -0.975794
0.456479 -0.00875297 0.0371551 -0.0874058 -0.22144 -0.971249
0.455967 -0.00790679 0.0370083 -0.0874058 -0.22144 -0.971249
0.455455 -0.00706061 0.0368615 -0.0874058 -0.22144 -0.971249
0.454943 -0.00621443 0.0367146 -0.0874058 -0.22144 -0.971249
0.45443 -0.00536826 0.0365678 -0.0874058 -0.22144 -0.971249
0.453918 -0.00452208 0.036421 -0.0874058 -0.22144 -0.971249
0.453406 -0.0036759 0.0362742 -0.0874058 -0.22144 -0.971249
0.452894 -0.00282973 0.0361274 -0.0874058 -0.22144 -0.971249
0.452381 -0.00198355 0.0359805 -0.0874058 -0.22144 -0.971249
0.451869 -0.00113737 0.0358337 -0.0874058 -0.22144 -0.971249
0.451357 -0.000291196 0.0356869 -0.0874058 -0.22144 -0.971249
0.450844 0.000554981 0.0355401 -0.0874058 -0.22144 -0.971249
0.450332 0.00140114 0.0353932 -0.100776 -0.233324 -0.967163
0.449819 0.00224645 0.0352427 -0.100776 -0.233324 -0.967163
0.449306 0.00308967 0.0350839 -0.0932951 -0.258063 -0.961613
0.448791 0.0039286 0.0349084 -0.0928018 -0.258242 -0.961613
0.448276 0.00476752 0.0347328 -0.0928018 -0.258242 -0.961613
0.447761 0.00560644 0.0345572 -0.0928018 -0.258242 -0.961613
0.447245 0.00644536 0.0343816 -0.0928018 -0.258242 -0.961613
0.44673 0.00728428 0.0342061 -0.0928018 -0.258242 -0.961613
0.446215 0.0081232 0.0340305 -0.0928018 -0.258242 -0.961613
0.4457 0.00896212 0.0338549 -0.0928018 -0.258242 -0.961613
0.445185 0.00980104 0.0336793 -0.0928018 -0.258242 -0.961613
0.44467 0.01064 0.0335038 -0.0928018 -0.258242 -0.961613
0.444154 0.0114789 0.0333282 -0.0928018 -0.258242 -0.961613
0.443639 0.0123178 0.0331526 -0.0928018 -0.258242 -0.961613
0.443124 0.0131567 0.032977 -0.0928018 -0.258242 -0.961613
0.442608 0.0139923 0.0327898 -0.0859643 -0.283994 -0.954965
0.44209 0.0148216 0.0325806 -0.0686941 -0.293142 -0.953598
0.441571 0.0156485 0.0323638 -0.0686941 -0.293142 -0.953598
0.441052 0.0164759 0.0321484 -0.0781763 -0.294593 -0.95242
0.440534 0.0173039 0.0319348 -0.0781763 -0.294593 -0.95242
0.440015 0.0181318 0.0317213 -0.0781763 -0.294593 -0.95242
0.439497 0.0189598 0.0315078 -0.0781763 -0.294593 -0.95242
0.439335 0.0196379 0.0323613 -0.0781763 -0.294593 -0.95242
0.439413 0.0199325 0.0333137 -0.0781763 -0.294593 -0.95242
0.439491 0.020227 0.0342661 -0.0781763 -0.294593 -0.95242
0.439569 0.0205216 0.0352186 -0.0781763 -0.294593 -0.95242
0.439647 0.0208162 0.036171 -0.0781763 -0.294593 -0.95242
0.439725 0.0211108 0.0371234 -0.0781763 -0.294593 -0.95242
0.439804 0.0214054 0.0380758 -0.0781763 -0.294593 -0.95242
0.439882 0.0217 0.0390282 -0.0781763 -0.294593 -0.95242
0.43996 0.0219946 0.0399807 -0.0781763 -0.294593 -0.95242
0.440038 0.0222892 0.0409331 -0.0781763 -0.294593 -0.95242
0.440116 0.0225838 0.0418855 -0.0781763 -0.294593 -0.95242
0.440194 0.0228784 0.0428379 -0.0781763 -0.294593 -0.95242
0.440273 0.023173 0.0437903 -0.0781763 -0.294593 -0.95242
0.440351 0.0234676 0.0447428 -0.0781763 -0.294593 -0.95242
0.440429 0.0237622 0.0456952 -0.0781763 -0.294593 -0.95242
0.440507 0.0240568 0.0466476 -0.0781763 -0.294593 -0.95242
0.440585 0.0243514 0.0476 -0.0781763 -0.294593 -0.95242
0.440664 0.0246459 0.0485524 -0.0781763 -0.294593 -0.95242
0.440742 0.0249405 0.0495049 -0.0781763 -0.294593 -0.95242
0.44082 0.0252351 0.0504573 -0.0781763 -0.294593 -0.95242
0.440898 0.0255297 0.0514097 -0.0781763 -0.294593 -0.95242
0.440976 0.0258243 0.0523621 -0.0781763 -0.294593 -0.95242
0.441054 0.0261189 0.0533145 -0.0781763 -0.294593 -0.95242
0.441133 0.0264135 0.054267 -0.0781763 -0.294593 -0.95242
0.441211 0.0267081 0.0552194 -0.0781763 -0.294593 -0.95242
0.441289 0.0270027 0.0561718 -0.0781763 -0.294593 -0.95242
0.441367 0.0272973 0.0571242 -0.0781763 -0.294593 -0.95242
0.441445 0.0275919 0.0580766 -0.0781763 -0.294593 -0.95242
0.441523 0.0278865 0.059029 -0.0781763 -0.294593 -0.95242
0.441602 0.0281811 0.0599815 -0.0781763 -0.294593 -0.95242
0.44168 0.0284757 0.0609339 -0.0781763 -0.294593 -0.95242
0.441758 0.0287702 0.0618863 -0.0781763 -0.294593 -0.95242
0.441836 0.0290648 0.0628387 -0.0781763 -0.294593 -0.95242
0.441914 0.0293594 0.0637911 -0.0781763 -0.294593 -0.95242
0.441993 0.029654 0.0647436 -0.0781763 -0.294593 -0.95242
0.442071 0.0299486 0.065696 -0.0781763 -0.294593 -0.95242
0.442149 0.0302432 0.0666484 -0.0781763 -0.294593 -0.95242
0.442227 0.0305378 0.0676008 -0.0781763 -0.294593 -0.95242
0.442305 0.0308324 0.0685532 -0.0781763 -0.294593 -0.95242
0.442383 0.031127 0.0695057 -0.0781763 -0.294593 -0.95242
0.442462 0.0314216 0.0704581 -0.0781763 -0.294593 -0.95242
0.44254 0.0317162 0.0714105 -0.0781763 -0.294593 -0.95242
0.442618 0.0320108 0.0723629 -0.0781763 -0.294593 -0.95242
0.442696 0.0323054 0.0733153 -0.0781763 -0.294593 -0.95242
0.442774 0.0326 0.0742678 -0.0781763 -0.294593 -0.95242
0.442852 0.0328946 0.0752202 -0.0781763 -0.294593 -0.95242
0.442931 0.0331891 0.0761726 -0.0781763 -0.294593 -0.95242
0.443009 0.0334837 0.077125 -0.0781763 -0.294593 -0.95242
0.443087 0.0337783 0.0780774 -0.0781763 -0.294593 -0.95242
0.443165 0.0340729 0.0790299 -0.0781763 -0.294593 -0.95242
0.443243 0.0343675 0.0799823 -0.0781763 -0.294593 -0.95242
0.443322 0.0346621 0.0809347 -0.0781763 -0.294593 -0.95242
0.4434 0.0349567 0.0818871 -0.0781763 -0.294593 -0.95242
0.443478 0.0352513 0.0828395 -0.0781763 -0.294593 -0.95242
0.443556 0.0355459 0.083792 -0.0781763 -0.294593 -0.95242
0.443634 0.0358405 0.0847444 -0.0781763 -0.294593 -0.95242
0.443712 0.0361351 0.0856968 -0.0781763 -0.294593 -0.95242
0.443791 0.0364297 0.0866492 -0.0781763 -0.294593 -0.95242
0.443869 0.0367243 0.0876016 -0.0781763 -0.294593 -0.95242
0.443947 0.0370189 0.0885541 -0.0781763 -0.294593 -0.95242
0.444025 0.0373135 0.0895065 -0.0781763 -0.294593 -0.95242
0.444103 0.037608 0.0904589 -0.0781763 -0.294593 -0.95242
0.444181 0.0379026 0.0914113 -0.0781763 -0.294593 -0.95242
0.44426 0.0381972 0.0923637 -0.0781763 -0.294593 -0.95242
0.444338 0.0384918 0.0933162 -0.0781763 -0.294593 -0.95242
0.444416 0.0387864 0.0942686 -0.0781763 -0.294593 -0.95242
0.444494 0.039081 0.095221 -0.0781763 -0.294593 -0.95242
0.444572 0.0393756 0.0961734 -0.0781763 -0.294593 -0.95242
0.444651 0.0396702 0.0971258 -0.0781763 -0.294593 -0.95242
0.444729 0.0399648 0.0980783 -0.0781763 -0.294593 -0.95242
0.444807 0.0402594 0.0990307 -0.0781763 -0.294593 -0.95242
0.444885 0.040554 0.0999831 -0.0781763 -0.294593 -0.95242
0.444963 0.0408486 0.100936 -0.0781763 -0.294593 -0.95242
0.445041 0.0411432 0.101888 -0.0781763 -0.294593 -0.95242
0.44512 0.0414378 0.10284 -0.0781763 -0.294593 -0.95242
0.445198 0.0417323 0.103793 -0.0781763 -0.294593 -0.95242
0.445276 0.0420269 0.104745 -0.0781763 -0.294593 -0.95242
0.445354 0.0423215 0.105698 -0.0781763 -0.294593 -0.95242
0.445432 0.0426161 0.10665 -0.0781763 -0.294593 -0.95242
0.44551 0.0429107 0.107602 -0.0781763 -0.294593 -0.95242
0.445589 0.0432053 0.108555 -0.0781763 -0.294593 -0.95242
0.445667 0.0434999 0.109507 -0.0781763 -0.294593 -0.95242
0.445745 0.0437945 0.11046 -0.0781763 -0.294593 -0.95242
0.445823 0.0440891 0.111412 -0.0781763 -0.294593 -0.95242
0.445901 0.0443837 0.112365 -0.0781763 -0.294593 -0.95242
0.44598 0.0446783 0.113317 -0.0781763 -0.294593 -0.95242
0.446058 0.0449729 0.114269 -0.0781763 -0.294593 -0.95242
0.446136 0.0452675 0.115222 -0.0781763 -0.294593 -0.95242
0.446214 0.0455621 0.116174 -0.0781763 -0.294593 -0.95242
0.446292 0.0458567 0.117127 -0.0781763 -0.294593 -0.95242
0.44637 0.0461512 0.118079 -0.0781763 -0.294593 -0.95242
0.446449 0.0464458 0.119031 -0.0781763 -0.294593 -0.95242
0.446527 0.0467404 0.119984 -0.0781763 -0.294593 -0.95242
0.446605 0.047035 0.120936 -0.0781763 -0.294593 -0.95242
0.446683 0.0473296 0.121889 -0.0781763 -0.294593 -0.95242
0.446761 0.0476242 0.122841 -0.0781763 -0.294593 -0.95242
0.446839 0.0479188 0.123794 -0.0781763 -0.294593 -0.95242
0.446918 0.0482134 0.124746 -0.0781763 -0.294593 -0.95242
0.446996 0.048508 0.125698 -0.0781763 -0.294593 -0.95242
